epoch,train_loss,val_loss,val_f1,val_f2,val_precision,val_recall
89,0.3571158269951246,0.3983530440517151,0.554280173356631,0.6864003086975428,0.43273900233026896,0.8492302785673104
90,0.3564689930747537,0.40279761353026616,0.5423588045089759,0.6848060161985703,0.41430320376604457,0.8657849239708858
91,0.35775546560999494,0.4037936745556887,0.5668579446511032,0.6832880227984405,0.4553507370047856,0.8169538887054474
92,0.3511844273336333,0.400221990404462,0.54806839104051,0.6870932888411265,0.4221263814561781,0.8622361306753751
93,0.35202055737983046,0.3978292606177658,0.5521486905997829,0.6889255490266337,0.42698833041700435,0.858862113305055
94,0.3520055777346926,0.38946348920345847,0.5618194362691119,0.6936697126699949,0.44019129764568377,0.8563909817304763
95,0.35051409799049343,0.3978163466955174,0.5691385698728306,0.6854978350676656,0.45769504202366623,0.8199908463231397
96,0.3485192617409909,0.4006445514296729,0.5755049367790217,0.6877972857742671,0.46685053084937767,0.8156046576032985
97,0.34776941980172066,0.39252710234759475,0.5623896999657578,0.6911854379311356,0.44202728523630164,0.8468793317510305
98,0.34765876809396357,0.3989511040506611,0.5629578765446747,0.693555244894124,0.4417511448070759,0.8538885351749342
99,0.34578801388114827,0.3976350512834471,0.542615825016861,0.6888622049458402,0.4133143140319883,0.880670746385763
100,0.34486553693249217,0.3987888409401183,0.564136620658631,0.6913573508711365,0.4446746059402027,0.8437544601239408
101,0.3436709347084097,0.3894325360990595,0.5663632576086848,0.6944194243441042,0.4454970011610508,0.8461365857891594
102,0.34494905922207897,0.40792560344826817,0.5806938524673713,0.6903153642126284,0.4741822030534067,0.8143984944759884
103,0.3437892298353204,0.4001706674275443,0.5711225342848874,0.691510064675726,0.4563266107726702,0.8326798250318099
104,0.3418033279444837,0.39981605721355773,0.5788133319894295,0.6930842609944688,0.46950515069860005,0.8267008472621797
105,0.3412720163213721,0.38961528735161166,0.5639767855505403,0.6949279075255352,0.4425028380943172,0.8546240989381577
106,0.3389774204918702,0.3913095608667234,0.5502919047817681,0.6925479670768271,0.42262571439543256,0.8748664424412452
107,0.3418419984131377,0.394613726746897,0.5470514911617893,0.6922412272977121,0.4178254166411382,0.8798771523070587
108,0.3378902255679687,0.402878157307094,0.5328156689576067,0.686538683927583,0.40017013607728924,0.8962087963333732
109,0.338975393124835,0.40337768466920676,0.5693719579008608,0.6874328086595555,0.4561869884765388,0.8236564093325562
110,0.3365142949566043,0.3948779169351405,0.5646507757587679,0.6947661109143641,0.4435691911206963,0.8538616113650769
111,0.33467741721895483,0.3958207139039711,0.5684374064224029,0.696499473998054,0.44817524950128085,0.8500548508675161
112,0.33545651937502,0.39715011180108317,0.5714664973781589,0.694400011791728,0.45444920321076737,0.8391753261203245
113,0.3357867589093981,0.41320069469363174,0.5810313565853614,0.6899820890031815,0.47505872203588095,0.8125184317997766
114,0.33296454519168284,0.40617383279508157,0.5789094696624525,0.6961567460859154,0.4669712712899257,0.8338972525236719
115,0.33139783440671894,0.4031405955970508,0.5820406441268458,0.6952952797905001,0.47268943652506407,0.825397948110402
116,0.3309607014936559,0.3988532135178323,0.5775487648749107,0.69580508124897,0.46389531457147204,0.832395197457048
117,0.3319334723561058,0.39414614469524945,0.5666148098332933,0.6947387907149714,0.44616923476511083,0.8474068397600988
118,0.3300295570587141,0.3919916240799329,0.5754972592142408,0.6972666133917758,0.45906917576437584,0.8394080070499013
119,0.3304500641865968,0.3944913945293247,0.5679656451014935,0.6956369870949423,0.448075879395932,0.8477254726386823
120,0.32825096416797034,0.40062349417858223,0.5579809672230975,0.6928893522951706,0.43415196833441266,0.8594276605108255
121,0.32808781829894396,0.39148309632533984,0.57012404267495,0.699294977390183,0.44884774491585056,0.8542439799344715
test,0.399218780897468,,0.575968489075444,0.7031434483396566,0.45542936758322583,0.8537955747856382
